------------------------------------------------------------
Server listening on TCP port 8002 with pid 4458
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  4] local 192.168.0.12 port 8002 connected with 192.168.0.11 port 49153
[ ID] Interval        Transfer    Bandwidth       Reads   Dist(bin=16.0K)
[  4] 11.50-11.60 sec  5.34 MBytes   448 Mbits/sec  393    291:102:0:0:0:0:0:0
[  4] 11.60-11.70 sec  5.34 MBytes   448 Mbits/sec  393    276:117:0:0:0:0:0:0
[  4] 11.70-11.80 sec  5.33 MBytes   447 Mbits/sec  392    281:111:0:0:0:0:0:0
[  4] 11.80-11.90 sec  5.38 MBytes   451 Mbits/sec  388    277:111:0:0:0:0:0:0
[  4] 11.90-12.00 sec  5.38 MBytes   451 Mbits/sec  395    283:112:0:0:0:0:0:0
[  4] 12.00-12.10 sec  5.38 MBytes   451 Mbits/sec  396    285:111:0:0:0:0:0:0
[  4] 12.10-12.20 sec  5.34 MBytes   448 Mbits/sec  394    287:107:0:0:0:0:0:0
[  4] 12.20-12.30 sec  5.35 MBytes   449 Mbits/sec  396    297:99:0:0:0:0:0:0
[  4] 12.30-12.40 sec  5.33 MBytes   447 Mbits/sec  394    291:103:0:0:0:0:0:0
[  4] 12.40-12.50 sec  5.34 MBytes   448 Mbits/sec  394    303:91:0:0:0:0:0:0
[  4] 12.50-12.60 sec  5.37 MBytes   450 Mbits/sec  395    300:95:0:0:0:0:0:0
[  4] 12.60-12.70 sec  5.35 MBytes   449 Mbits/sec  392    291:101:0:0:0:0:0:0
[  4] 12.70-12.80 sec  5.37 MBytes   451 Mbits/sec  397    299:98:0:0:0:0:0:0
[  4] 12.80-12.90 sec  5.35 MBytes   449 Mbits/sec  394    297:97:0:0:0:0:0:0
[  4] 12.90-13.00 sec  5.31 MBytes   445 Mbits/sec  393    298:95:0:0:0:0:0:0
[  4] 13.00-13.10 sec  5.39 MBytes   452 Mbits/sec  401    301:100:0:0:0:0:0:0
[  4] 13.10-13.20 sec  5.36 MBytes   449 Mbits/sec  398    302:96:0:0:0:0:0:0
[  4] 13.20-13.30 sec  5.36 MBytes   450 Mbits/sec  396    294:102:0:0:0:0:0:0
[  4] 13.30-13.40 sec  5.35 MBytes   449 Mbits/sec  397    296:101:0:0:0:0:0:0
[  4] 13.40-13.50 sec  5.38 MBytes   452 Mbits/sec  395    287:108:0:0:0:0:0:0
[  4] 13.50-13.60 sec  5.36 MBytes   449 Mbits/sec  394    290:104:0:0:0:0:0:0
[  4] 13.60-13.70 sec  5.35 MBytes   449 Mbits/sec  395    290:105:0:0:0:0:0:0
[  4] 13.70-13.80 sec  5.36 MBytes   450 Mbits/sec  395    302:93:0:0:0:0:0:0
[  4] 13.80-13.90 sec  5.35 MBytes   449 Mbits/sec  396    278:118:0:0:0:0:0:0
[  4] 13.90-14.00 sec  5.37 MBytes   450 Mbits/sec  393    285:108:0:0:0:0:0:0
[  4] 14.00-14.10 sec  5.37 MBytes   450 Mbits/sec  395    278:117:0:0:0:0:0:0
[  4] 14.10-14.20 sec  5.35 MBytes   449 Mbits/sec  396    278:118:0:0:0:0:0:0
[  4] 14.20-14.30 sec  5.38 MBytes   451 Mbits/sec  396    279:117:0:0:0:0:0:0
[  4] 14.30-14.40 sec  5.37 MBytes   451 Mbits/sec  395    289:106:0:0:0:0:0:0
[  4] 14.40-14.50 sec  5.34 MBytes   448 Mbits/sec  395    283:112:0:0:0:0:0:0
[  4] 14.50-14.60 sec  5.39 MBytes   452 Mbits/sec  394    284:110:0:0:0:0:0:0
[  4] 14.60-14.70 sec  5.35 MBytes   449 Mbits/sec  392    279:113:0:0:0:0:0:0
[  4] 14.70-14.80 sec  5.36 MBytes   450 Mbits/sec  392    277:115:0:0:0:0:0:0
[  4] 14.80-14.90 sec  5.38 MBytes   452 Mbits/sec  391    280:111:0:0:0:0:0:0
[  4] 14.90-15.00 sec  5.37 MBytes   450 Mbits/sec  394    291:103:0:0:0:0:0:0
[  4] 15.00-15.10 sec  5.06 MBytes   424 Mbits/sec  384    308:76:0:0:0:0:0:0
[  4] 15.10-15.20 sec  5.05 MBytes   423 Mbits/sec  394    312:82:0:0:0:0:0:0
[  4] 15.20-15.30 sec  4.99 MBytes   418 Mbits/sec  394    325:69:0:0:0:0:0:0
[  4] 15.30-15.40 sec  5.03 MBytes   422 Mbits/sec  393    320:73:0:0:0:0:0:0
[  4] 15.40-15.50 sec  5.00 MBytes   420 Mbits/sec  386    315:71:0:0:0:0:0:0
[  4] 15.50-15.60 sec  4.97 MBytes   417 Mbits/sec  393    317:76:0:0:0:0:0:0
[  4] 15.60-15.70 sec  5.00 MBytes   419 Mbits/sec  392    323:69:0:0:0:0:0:0
[  4] 15.70-15.80 sec  5.02 MBytes   421 Mbits/sec  395    340:55:0:0:0:0:0:0
[  4] 15.80-15.90 sec  2.85 MBytes   239 Mbits/sec  1036    1032:4:0:0:0:0:0:0
[  4] 15.90-16.00 sec  3.87 MBytes   325 Mbits/sec  1381    1381:0:0:0:0:0:0:0
[  4] 16.00-16.10 sec  4.54 MBytes   381 Mbits/sec  1504    1504:0:0:0:0:0:0:0
[  4] 16.10-16.20 sec  4.50 MBytes   377 Mbits/sec  1489    1489:0:0:0:0:0:0:0
[  4] 16.20-16.30 sec  5.23 MBytes   439 Mbits/sec  571    475:96:0:0:0:0:0:0
[  4] 16.30-16.40 sec  5.36 MBytes   450 Mbits/sec  393    272:121:0:0:0:0:0:0
[  4] 16.40-16.50 sec  5.36 MBytes   450 Mbits/sec  394    271:123:0:0:0:0:0:0
[  4] 16.50-16.60 sec  5.38 MBytes   451 Mbits/sec  394    284:110:0:0:0:0:0:0
[  4] 16.60-16.70 sec  5.35 MBytes   449 Mbits/sec  392    277:115:0:0:0:0:0:0
[  4] 16.70-16.80 sec  5.37 MBytes   451 Mbits/sec  396    294:102:0:0:0:0:0:0
[  4] 16.80-16.90 sec  5.01 MBytes   420 Mbits/sec  528    451:77:0:0:0:0:0:0
[  4] 16.90-17.00 sec  4.47 MBytes   375 Mbits/sec  1488    1488:0:0:0:0:0:0:0
[  4] 17.00-17.10 sec  4.47 MBytes   375 Mbits/sec  1520    1520:0:0:0:0:0:0:0
[  4] 17.10-17.20 sec  4.47 MBytes   375 Mbits/sec  1516    1516:0:0:0:0:0:0:0
[  4] 17.20-17.30 sec  4.47 MBytes   375 Mbits/sec  1510    1510:0:0:0:0:0:0:0
[  4] 17.30-17.40 sec  4.50 MBytes   378 Mbits/sec  1522    1522:0:0:0:0:0:0:0
[  4] 17.40-17.50 sec  4.52 MBytes   379 Mbits/sec  1497    1497:0:0:0:0:0:0:0
[  4] 17.50-17.60 sec  4.51 MBytes   379 Mbits/sec  1525    1525:0:0:0:0:0:0:0
[  4] 17.60-17.70 sec  4.59 MBytes   385 Mbits/sec  1428    1428:0:0:0:0:0:0:0
[  4] 17.70-17.80 sec  4.70 MBytes   394 Mbits/sec  1370    1370:0:0:0:0:0:0:0
[  4] 17.80-17.90 sec  4.72 MBytes   396 Mbits/sec  1379    1379:0:0:0:0:0:0:0
[  4] 17.90-18.00 sec  5.22 MBytes   438 Mbits/sec  535    455:80:0:0:0:0:0:0
[  4] 18.00-18.10 sec  4.43 MBytes   372 Mbits/sec  348    257:91:0:0:0:0:0:0
[  4] 18.10-18.20 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 18.20-18.30 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 18.30-18.40 sec   722 KBytes  59.1 Mbits/sec  283    283:0:0:0:0:0:0:0
[  4] 18.40-18.50 sec  2.77 MBytes   233 Mbits/sec  1061    1061:0:0:0:0:0:0:0
[  4] 18.50-18.60 sec  3.92 MBytes   329 Mbits/sec  1391    1391:0:0:0:0:0:0:0
[  4] 18.60-18.70 sec  4.47 MBytes   375 Mbits/sec  1494    1494:0:0:0:0:0:0:0
[  4] 18.70-18.80 sec  4.48 MBytes   376 Mbits/sec  1505    1505:0:0:0:0:0:0:0
[  4] 18.80-18.90 sec  4.47 MBytes   375 Mbits/sec  1511    1511:0:0:0:0:0:0:0
[  4] 18.90-19.00 sec  4.45 MBytes   373 Mbits/sec  1500    1500:0:0:0:0:0:0:0
[  4] 19.00-19.10 sec  4.47 MBytes   375 Mbits/sec  1510    1510:0:0:0:0:0:0:0
[  4] 19.10-19.20 sec  5.18 MBytes   435 Mbits/sec  566    475:91:0:0:0:0:0:0
[  4] 19.20-19.30 sec  5.37 MBytes   451 Mbits/sec  394    286:108:0:0:0:0:0:0
[  4] 19.30-19.40 sec  5.37 MBytes   450 Mbits/sec  390    273:117:0:0:0:0:0:0
[  4] 19.40-19.50 sec  5.33 MBytes   447 Mbits/sec  392    280:112:0:0:0:0:0:0
[  4] 19.50-19.60 sec  5.11 MBytes   429 Mbits/sec  395    290:105:0:0:0:0:0:0
[  4] 19.60-19.70 sec  31.4 KBytes  2.58 Mbits/sec  10    10:0:0:0:0:0:0:0
[  4] 19.70-19.80 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 19.80-19.90 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 19.90-20.00 sec   127 KBytes  10.4 Mbits/sec  52    52:0:0:0:0:0:0:0
[  4] 20.00-20.10 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 20.10-20.20 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 20.20-20.30 sec  35.5 KBytes  2.91 Mbits/sec  19    19:0:0:0:0:0:0:0
[  4] 20.30-20.40 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 20.40-20.50 sec  2.73 KBytes   224 Kbits/sec  1    1:0:0:0:0:0:0:0
[  4] 20.50-20.60 sec   127 KBytes  10.4 Mbits/sec  61    61:0:0:0:0:0:0:0
[  4] 20.60-20.70 sec  2.71 MBytes   227 Mbits/sec  1045    1045:0:0:0:0:0:0:0
[  4] 20.70-20.80 sec  3.94 MBytes   331 Mbits/sec  1393    1393:0:0:0:0:0:0:0
[  4] 20.80-20.90 sec  4.60 MBytes   386 Mbits/sec  1503    1503:0:0:0:0:0:0:0
[  4] 20.90-21.00 sec  4.67 MBytes   391 Mbits/sec  1542    1542:0:0:0:0:0:0:0
[  4] 21.00-21.10 sec  4.53 MBytes   380 Mbits/sec  1524    1524:0:0:0:0:0:0:0
[  4] 21.10-21.20 sec  4.63 MBytes   389 Mbits/sec  1530    1530:0:0:0:0:0:0:0
[  4] 21.20-21.30 sec  4.66 MBytes   391 Mbits/sec  1540    1540:0:0:0:0:0:0:0
[  4] 21.30-21.40 sec  1.88 MBytes   157 Mbits/sec  614    614:0:0:0:0:0:0:0
[  4] 21.40-21.50 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 21.50-21.60 sec  2.73 KBytes   224 Kbits/sec  1    1:0:0:0:0:0:0:0
[  4] 21.60-21.70 sec  1.33 MBytes   112 Mbits/sec  537    537:0:0:0:0:0:0:0
[  4] 21.70-21.80 sec  3.49 MBytes   293 Mbits/sec  1308    1308:0:0:0:0:0:0:0
[  4] 21.80-21.90 sec  4.37 MBytes   367 Mbits/sec  1475    1475:0:0:0:0:0:0:0
[  4] 21.90-22.00 sec  4.48 MBytes   376 Mbits/sec  1515    1515:0:0:0:0:0:0:0
[  4] 22.00-22.10 sec  4.59 MBytes   385 Mbits/sec  1436    1436:0:0:0:0:0:0:0
[  4] 22.10-22.20 sec  5.10 MBytes   428 Mbits/sec  526    447:79:0:0:0:0:0:0
[  4] 22.20-22.30 sec  5.34 MBytes   448 Mbits/sec  397    292:105:0:0:0:0:0:0
[  4] 22.30-22.40 sec  5.33 MBytes   447 Mbits/sec  396    294:102:0:0:0:0:0:0
[  4] 22.40-22.50 sec  1.66 MBytes   139 Mbits/sec  122    89:33:0:0:0:0:0:0
[  4] 22.50-22.60 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 22.60-22.70 sec  2.73 KBytes   224 Kbits/sec  1    1:0:0:0:0:0:0:0
[  4] 22.70-22.80 sec  1.21 MBytes   102 Mbits/sec  488    488:0:0:0:0:0:0:0
[  4] 22.80-22.90 sec  2.94 MBytes   247 Mbits/sec  1153    1153:0:0:0:0:0:0:0
[  4] 22.90-23.00 sec  4.16 MBytes   349 Mbits/sec  1432    1432:0:0:0:0:0:0:0
[  4] 23.00-23.10 sec  4.62 MBytes   388 Mbits/sec  1547    1547:0:0:0:0:0:0:0
[  4] 23.10-23.20 sec  4.60 MBytes   386 Mbits/sec  1519    1519:0:0:0:0:0:0:0
[  4] 23.20-23.30 sec  4.70 MBytes   394 Mbits/sec  1458    1458:0:0:0:0:0:0:0
[  4] 23.30-23.40 sec  4.82 MBytes   405 Mbits/sec  1392    1392:0:0:0:0:0:0:0
[  4] 23.40-23.50 sec  5.37 MBytes   451 Mbits/sec  532    437:95:0:0:0:0:0:0
[  4] 23.50-23.60 sec  5.52 MBytes   463 Mbits/sec  397    286:111:0:0:0:0:0:0
[  4] 23.60-23.70 sec  5.50 MBytes   461 Mbits/sec  396    275:121:0:0:0:0:0:0
[  4] 23.70-23.80 sec  5.46 MBytes   458 Mbits/sec  395    287:108:0:0:0:0:0:0
[  4] 23.80-23.90 sec  5.30 MBytes   444 Mbits/sec  394    312:82:0:0:0:0:0:0
[  4] 23.90-24.00 sec  5.30 MBytes   445 Mbits/sec  394    306:88:0:0:0:0:0:0
[  4] 24.00-24.10 sec  5.29 MBytes   443 Mbits/sec  396    311:85:0:0:0:0:0:0
[  4] 24.10-24.20 sec  5.43 MBytes   455 Mbits/sec  397    294:103:0:0:0:0:0:0
[  4] 24.20-24.30 sec  5.46 MBytes   458 Mbits/sec  398    281:117:0:0:0:0:0:0
[  4] 24.30-24.40 sec  5.47 MBytes   459 Mbits/sec  398    291:107:0:0:0:0:0:0
[  4] 24.40-24.50 sec  5.49 MBytes   461 Mbits/sec  399    277:122:0:0:0:0:0:0
[  4] 24.50-24.60 sec  5.51 MBytes   462 Mbits/sec  399    294:105:0:0:0:0:0:0
[  4] 24.60-24.70 sec  5.55 MBytes   466 Mbits/sec  398    270:128:0:0:0:0:0:0
[  4] 24.70-24.80 sec  5.53 MBytes   464 Mbits/sec  396    271:125:0:0:0:0:0:0
[  4] 24.80-24.90 sec  5.49 MBytes   460 Mbits/sec  397    266:131:0:0:0:0:0:0
[  4] 24.90-25.00 sec  5.50 MBytes   461 Mbits/sec  392    270:122:0:0:0:0:0:0
[  4] 25.00-25.10 sec  5.53 MBytes   464 Mbits/sec  396    264:132:0:0:0:0:0:0
[  4] 25.10-25.20 sec  5.42 MBytes   455 Mbits/sec  397    271:126:0:0:0:0:0:0
[  4] 25.20-25.30 sec  4.96 MBytes   416 Mbits/sec  759    684:75:0:0:0:0:0:0
[  4] 25.30-25.40 sec  4.62 MBytes   387 Mbits/sec  1527    1527:0:0:0:0:0:0:0
[  4] 25.40-25.50 sec  4.58 MBytes   384 Mbits/sec  1525    1525:0:0:0:0:0:0:0
[  4] 25.50-25.60 sec  4.61 MBytes   387 Mbits/sec  1512    1512:0:0:0:0:0:0:0
[  4] 25.60-25.70 sec  4.65 MBytes   390 Mbits/sec  1519    1519:0:0:0:0:0:0:0
