------------------------------------------------------------
Server listening on TCP port 8000 with pid 3694
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  4] local 192.168.0.12 port 8000 connected with 192.168.0.11 port 49153
[ ID] Interval        Transfer    Bandwidth       Reads   Dist(bin=16.0K)
[  4] 0.00-0.10 sec  2.11 MBytes   177 Mbits/sec  882    882:0:0:0:0:0:0:0
[  4] 0.10-0.20 sec  3.02 MBytes   254 Mbits/sec  1162    1162:0:0:0:0:0:0:0
[  4] 0.20-0.30 sec  3.94 MBytes   331 Mbits/sec  1353    1353:0:0:0:0:0:0:0
[  4] 0.30-0.40 sec  4.40 MBytes   369 Mbits/sec  1260    1241:19:0:0:0:0:0:0
[  4] 0.40-0.50 sec  5.18 MBytes   434 Mbits/sec  426    356:70:0:0:0:0:0:0
[  4] 0.50-0.60 sec  4.91 MBytes   412 Mbits/sec  1046    1016:30:0:0:0:0:0:0
[  4] 0.60-0.70 sec  5.27 MBytes   442 Mbits/sec  394    302:92:0:0:0:0:0:0
[  4] 0.70-0.80 sec  5.43 MBytes   455 Mbits/sec  392    293:99:0:0:0:0:0:0
[  4] 0.80-0.90 sec  4.73 MBytes   397 Mbits/sec  351    259:92:0:0:0:0:0:0
[  4] 0.90-1.00 sec  4.85 MBytes   407 Mbits/sec  391    338:53:0:0:0:0:0:0
[  4] 1.00-1.10 sec  5.27 MBytes   442 Mbits/sec  390    295:95:0:0:0:0:0:0
[  4] 1.10-1.20 sec  5.35 MBytes   448 Mbits/sec  390    284:106:0:0:0:0:0:0
[  4] 1.20-1.30 sec  5.39 MBytes   452 Mbits/sec  391    286:105:0:0:0:0:0:0
[  4] 1.30-1.40 sec  5.41 MBytes   454 Mbits/sec  392    286:106:0:0:0:0:0:0
[  4] 1.40-1.50 sec  5.38 MBytes   451 Mbits/sec  384    259:125:0:0:0:0:0:0
[  4] 1.50-1.60 sec  5.37 MBytes   451 Mbits/sec  385    273:112:0:0:0:0:0:0
[  4] 1.60-1.70 sec  5.25 MBytes   440 Mbits/sec  384    279:105:0:0:0:0:0:0
[  4] 1.70-1.80 sec  5.23 MBytes   439 Mbits/sec  382    280:102:0:0:0:0:0:0
[  4] 1.80-1.90 sec  5.22 MBytes   438 Mbits/sec  384    286:98:0:0:0:0:0:0
[  4] 1.90-2.00 sec  5.37 MBytes   451 Mbits/sec  384    264:120:0:0:0:0:0:0
[  4] 2.00-2.10 sec  5.20 MBytes   437 Mbits/sec  385    289:96:0:0:0:0:0:0
[  4] 2.10-2.20 sec  5.32 MBytes   446 Mbits/sec  380    263:116:1:0:0:0:0:0
[  4] 2.20-2.30 sec  5.21 MBytes   437 Mbits/sec  380    279:101:0:0:0:0:0:0
[  4] 2.30-2.40 sec  5.34 MBytes   448 Mbits/sec  389    276:113:0:0:0:0:0:0
[  4] 2.40-2.50 sec  5.35 MBytes   448 Mbits/sec  392    294:98:0:0:0:0:0:0
[  4] 2.50-2.60 sec  5.41 MBytes   454 Mbits/sec  389    279:110:0:0:0:0:0:0
[  4] 2.60-2.70 sec  5.35 MBytes   449 Mbits/sec  393    305:88:0:0:0:0:0:0
[  4] 2.70-2.80 sec  5.46 MBytes   458 Mbits/sec  392    295:97:0:0:0:0:0:0
[  4] 2.80-2.90 sec  5.44 MBytes   456 Mbits/sec  391    290:101:0:0:0:0:0:0
[  4] 2.90-3.00 sec  5.54 MBytes   465 Mbits/sec  391    328:63:0:0:0:0:0:0
[  4] 3.00-3.10 sec  5.40 MBytes   453 Mbits/sec  391    296:95:0:0:0:0:0:0
[  4] 3.10-3.20 sec  5.43 MBytes   456 Mbits/sec  392    316:76:0:0:0:0:0:0
[  4] 3.20-3.30 sec  5.36 MBytes   450 Mbits/sec  393    291:102:0:0:0:0:0:0
[  4] 3.30-3.40 sec  5.48 MBytes   459 Mbits/sec  392    306:86:0:0:0:0:0:0
[  4] 3.40-3.50 sec  5.50 MBytes   461 Mbits/sec  391    321:70:0:0:0:0:0:0
[  4] 3.50-3.60 sec  5.52 MBytes   463 Mbits/sec  391    306:85:0:0:0:0:0:0
[  4] 3.60-3.70 sec  5.41 MBytes   454 Mbits/sec  390    325:65:0:0:0:0:0:0
[  4] 3.70-3.80 sec  5.46 MBytes   458 Mbits/sec  392    311:81:0:0:0:0:0:0
[  4] 3.80-3.90 sec  5.48 MBytes   460 Mbits/sec  391    316:75:0:0:0:0:0:0
[  4] 3.90-4.00 sec  5.54 MBytes   465 Mbits/sec  391    306:85:0:0:0:0:0:0
[  4] 4.00-4.10 sec  5.49 MBytes   460 Mbits/sec  391    322:69:0:0:0:0:0:0
[  4] 4.10-4.20 sec  5.39 MBytes   452 Mbits/sec  392    285:107:0:0:0:0:0:0
[  4] 4.20-4.30 sec  5.19 MBytes   435 Mbits/sec  381    300:81:0:0:0:0:0:0
[  4] 4.30-4.40 sec  5.29 MBytes   444 Mbits/sec  383    282:101:0:0:0:0:0:0
[  4] 4.40-4.50 sec  5.30 MBytes   445 Mbits/sec  381    280:101:0:0:0:0:0:0
[  4] 4.50-4.60 sec  5.25 MBytes   440 Mbits/sec  387    314:73:0:0:0:0:0:0
[  4] 4.60-4.70 sec  5.21 MBytes   437 Mbits/sec  384    288:96:0:0:0:0:0:0
[  4] 4.70-4.80 sec  5.29 MBytes   444 Mbits/sec  380    288:92:0:0:0:0:0:0
[  4] 4.80-4.90 sec  5.22 MBytes   437 Mbits/sec  380    290:90:0:0:0:0:0:0
[  4] 4.90-5.00 sec  5.23 MBytes   438 Mbits/sec  385    288:97:0:0:0:0:0:0
[  4] 5.00-5.10 sec  5.20 MBytes   436 Mbits/sec  382    304:78:0:0:0:0:0:0
[  4] 5.10-5.20 sec  5.21 MBytes   437 Mbits/sec  382    300:82:0:0:0:0:0:0
[  4] 5.20-5.30 sec  5.19 MBytes   435 Mbits/sec  383    304:79:0:0:0:0:0:0
[  4] 5.30-5.40 sec  5.28 MBytes   443 Mbits/sec  386    290:96:0:0:0:0:0:0
[  4] 5.40-5.50 sec  5.36 MBytes   450 Mbits/sec  381    257:124:0:0:0:0:0:0
[  4] 5.50-5.60 sec  5.41 MBytes   453 Mbits/sec  382    249:133:0:0:0:0:0:0
[  4] 5.60-5.70 sec  5.17 MBytes   434 Mbits/sec  387    294:93:0:0:0:0:0:0
[  4] 5.70-5.80 sec  5.15 MBytes   432 Mbits/sec  383    312:71:0:0:0:0:0:0
[  4] 5.80-5.90 sec  5.13 MBytes   430 Mbits/sec  385    300:85:0:0:0:0:0:0
[  4] 5.90-6.00 sec  5.27 MBytes   442 Mbits/sec  390    311:79:0:0:0:0:0:0
[  4] 6.00-6.10 sec  3.58 MBytes   301 Mbits/sec  270    212:58:0:0:0:0:0:0
[  4] 6.10-6.20 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 6.20-6.30 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 6.30-6.40 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 6.40-6.50 sec  35.5 KBytes  2.91 Mbits/sec  1    0:0:1:0:0:0:0:0
[  4] 6.50-6.60 sec   640 KBytes  52.4 Mbits/sec  239    238:1:0:0:0:0:0:0
[  4] 6.60-6.70 sec  2.70 MBytes   227 Mbits/sec  1119    1119:0:0:0:0:0:0:0
[  4] 6.70-6.80 sec  4.45 MBytes   373 Mbits/sec  853    818:35:0:0:0:0:0:0
[  4] 6.80-6.90 sec  5.30 MBytes   444 Mbits/sec  391    299:92:0:0:0:0:0:0
[  4] 6.90-7.00 sec  5.32 MBytes   447 Mbits/sec  392    283:109:0:0:0:0:0:0
[  4] 7.00-7.10 sec  4.71 MBytes   395 Mbits/sec  789    726:63:0:0:0:0:0:0
[  4] 7.10-7.20 sec  4.39 MBytes   369 Mbits/sec  1405    1405:0:0:0:0:0:0:0
[  4] 7.20-7.30 sec  4.41 MBytes   370 Mbits/sec  1416    1416:0:0:0:0:0:0:0
[  4] 7.30-7.40 sec  4.39 MBytes   368 Mbits/sec  1423    1423:0:0:0:0:0:0:0
[  4] 7.40-7.50 sec  4.44 MBytes   372 Mbits/sec  1446    1446:0:0:0:0:0:0:0
[  4] 7.50-7.60 sec  4.36 MBytes   366 Mbits/sec  1438    1438:0:0:0:0:0:0:0
[  4] 7.60-7.70 sec  1.70 MBytes   142 Mbits/sec  556    556:0:0:0:0:0:0:0
[  4] 7.70-7.80 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 7.80-7.90 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 7.90-8.00 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 8.00-8.10 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 8.10-8.20 sec   127 KBytes  10.4 Mbits/sec  54    54:0:0:0:0:0:0:0
[  4] 8.20-8.30 sec  2.26 MBytes   190 Mbits/sec  899    899:0:0:0:0:0:0:0
[  4] 8.30-8.40 sec  3.93 MBytes   330 Mbits/sec  1369    1369:0:0:0:0:0:0:0
[  4] 8.40-8.50 sec  4.39 MBytes   368 Mbits/sec  1430    1430:0:0:0:0:0:0:0
[  4] 8.50-8.60 sec  4.48 MBytes   376 Mbits/sec  1415    1415:0:0:0:0:0:0:0
[  4] 8.60-8.70 sec  4.39 MBytes   368 Mbits/sec  1433    1433:0:0:0:0:0:0:0
[  4] 8.70-8.80 sec  4.46 MBytes   374 Mbits/sec  1421    1421:0:0:0:0:0:0:0
[  4] 8.80-8.90 sec  4.74 MBytes   398 Mbits/sec  1330    1324:6:0:0:0:0:0:0
[  4] 8.90-9.00 sec  5.33 MBytes   447 Mbits/sec  390    322:68:0:0:0:0:0:0
[  4] 9.00-9.10 sec  5.19 MBytes   435 Mbits/sec  388    301:87:0:0:0:0:0:0
[  4] 9.10-9.20 sec  5.38 MBytes   451 Mbits/sec  387    291:96:0:0:0:0:0:0
[  4] 9.20-9.30 sec  5.40 MBytes   453 Mbits/sec  389    278:111:0:0:0:0:0:0
[  4] 9.30-9.40 sec  1.39 MBytes   117 Mbits/sec  125    99:26:0:0:0:0:0:0
[  4] 9.40-9.50 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 9.50-9.60 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 9.60-9.70 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 9.70-9.80 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 9.80-9.90 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 9.90-10.00 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 10.00-10.10 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 10.10-10.20 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 10.20-10.30 sec  1.37 KBytes   112 Kbits/sec  1    1:0:0:0:0:0:0:0
[  4] 10.30-10.40 sec   126 KBytes  10.3 Mbits/sec  52    52:0:0:0:0:0:0:0
[  4] 10.40-10.50 sec  4.10 KBytes   336 Kbits/sec  1    1:0:0:0:0:0:0:0
[  4] 10.50-10.60 sec  1.37 KBytes   112 Kbits/sec  1    1:0:0:0:0:0:0:0
[  4] 10.60-10.70 sec  79.3 KBytes  6.50 Mbits/sec  27    27:0:0:0:0:0:0:0
[  4] 10.70-10.80 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 10.80-10.90 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 10.90-11.00 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 11.00-11.10 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 11.10-11.20 sec  8.20 KBytes   672 Kbits/sec  3    3:0:0:0:0:0:0:0
[  4] 11.20-11.30 sec  41.0 KBytes  3.36 Mbits/sec  20    20:0:0:0:0:0:0:0
[  4] 11.30-11.40 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 11.40-11.50 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 11.50-11.60 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 11.60-11.70 sec   127 KBytes  10.4 Mbits/sec  52    52:0:0:0:0:0:0:0
[  4] 11.70-11.80 sec  1.88 MBytes   158 Mbits/sec  720    720:0:0:0:0:0:0:0
[  4] 11.80-11.90 sec  4.29 MBytes   360 Mbits/sec  1428    1428:0:0:0:0:0:0:0
[  4] 11.90-12.00 sec  4.63 MBytes   389 Mbits/sec  1477    1477:0:0:0:0:0:0:0
[  4] 12.00-12.10 sec  4.63 MBytes   388 Mbits/sec  1456    1456:0:0:0:0:0:0:0
[  4] 12.10-12.20 sec  4.58 MBytes   384 Mbits/sec  1448    1448:0:0:0:0:0:0:0
[  4] 12.20-12.30 sec  4.60 MBytes   386 Mbits/sec  1453    1453:0:0:0:0:0:0:0
[  4] 12.30-12.40 sec  4.59 MBytes   385 Mbits/sec  1460    1460:0:0:0:0:0:0:0
[  4] 12.40-12.50 sec  4.58 MBytes   384 Mbits/sec  1459    1459:0:0:0:0:0:0:0
[  4] 12.50-12.60 sec  4.55 MBytes   382 Mbits/sec  1439    1439:0:0:0:0:0:0:0
[  4] 12.60-12.70 sec  4.53 MBytes   380 Mbits/sec  1295    1295:0:0:0:0:0:0:0
[  4] 12.70-12.80 sec  4.36 MBytes   366 Mbits/sec  1376    1376:0:0:0:0:0:0:0
[  4] 12.80-12.90 sec  4.34 MBytes   364 Mbits/sec  1421    1421:0:0:0:0:0:0:0
[  4] 12.90-13.00 sec  4.44 MBytes   372 Mbits/sec  1403    1403:0:0:0:0:0:0:0
[  4] 13.00-13.10 sec  4.47 MBytes   375 Mbits/sec  1439    1439:0:0:0:0:0:0:0
[  4] 13.10-13.20 sec  4.45 MBytes   374 Mbits/sec  1461    1461:0:0:0:0:0:0:0
[  4] 13.20-13.30 sec  4.48 MBytes   376 Mbits/sec  1454    1454:0:0:0:0:0:0:0
[  4] 13.30-13.40 sec  4.46 MBytes   375 Mbits/sec  1332    1328:4:0:0:0:0:0:0
[  4] 13.40-13.50 sec  5.32 MBytes   446 Mbits/sec  392    293:99:0:0:0:0:0:0
[  4] 13.50-13.60 sec  5.23 MBytes   439 Mbits/sec  384    288:96:0:0:0:0:0:0
[  4] 13.60-13.70 sec  3.93 MBytes   329 Mbits/sec  560    501:59:0:0:0:0:0:0
[  4] 13.70-13.80 sec  3.04 MBytes   255 Mbits/sec  1184    1184:0:0:0:0:0:0:0
[  4] 13.80-13.90 sec  3.26 MBytes   273 Mbits/sec  1191    1191:0:0:0:0:0:0:0
[  4] 13.90-14.00 sec  2.74 MBytes   229 Mbits/sec  1129    1129:0:0:0:0:0:0:0
[  4] 14.00-14.10 sec  2.94 MBytes   246 Mbits/sec  1142    1142:0:0:0:0:0:0:0
[  4] 14.10-14.20 sec  2.85 MBytes   239 Mbits/sec  1108    1108:0:0:0:0:0:0:0
[  4] 14.20-14.30 sec  2.83 MBytes   238 Mbits/sec  1126    1126:0:0:0:0:0:0:0
[  4] 14.30-14.40 sec  2.95 MBytes   248 Mbits/sec  1143    1143:0:0:0:0:0:0:0
[  4] 14.40-14.50 sec  2.78 MBytes   233 Mbits/sec  1088    1088:0:0:0:0:0:0:0
[  4] 14.50-14.60 sec  2.78 MBytes   233 Mbits/sec  1101    1101:0:0:0:0:0:0:0
[  4] 14.60-14.70 sec  3.14 MBytes   264 Mbits/sec  1208    1208:0:0:0:0:0:0:0
[  4] 14.70-14.80 sec  3.63 MBytes   305 Mbits/sec  1312    1312:0:0:0:0:0:0:0
[  4] 14.80-14.90 sec  2.77 MBytes   233 Mbits/sec  1107    1107:0:0:0:0:0:0:0
[  4] 14.90-15.00 sec  2.77 MBytes   232 Mbits/sec  1120    1120:0:0:0:0:0:0:0
[  4] 15.00-15.10 sec  3.02 MBytes   253 Mbits/sec  1151    1151:0:0:0:0:0:0:0
[  4] 15.10-15.20 sec  3.33 MBytes   279 Mbits/sec  1232    1232:0:0:0:0:0:0:0
[  4] 15.20-15.30 sec  3.86 MBytes   323 Mbits/sec  1329    1329:0:0:0:0:0:0:0
[  4] 15.30-15.40 sec  3.41 MBytes   286 Mbits/sec  1251    1251:0:0:0:0:0:0:0
[  4] 15.40-15.50 sec  2.81 MBytes   236 Mbits/sec  1131    1131:0:0:0:0:0:0:0
[  4] 15.50-15.60 sec  2.94 MBytes   247 Mbits/sec  1153    1153:0:0:0:0:0:0:0
[  4] 15.60-15.70 sec  3.05 MBytes   256 Mbits/sec  1139    1139:0:0:0:0:0:0:0
[  4] 15.70-15.80 sec  2.94 MBytes   246 Mbits/sec  1175    1175:0:0:0:0:0:0:0
[  4] 15.80-15.90 sec  2.79 MBytes   234 Mbits/sec  1109    1109:0:0:0:0:0:0:0
[  4] 15.90-16.00 sec  2.72 MBytes   228 Mbits/sec  1095    1095:0:0:0:0:0:0:0
[  4] 16.00-16.10 sec  2.81 MBytes   235 Mbits/sec  1110    1110:0:0:0:0:0:0:0
[  4] 16.10-16.20 sec  2.76 MBytes   231 Mbits/sec  1162    1162:0:0:0:0:0:0:0
[  4] 16.20-16.30 sec  2.93 MBytes   246 Mbits/sec  1116    1116:0:0:0:0:0:0:0
[  4] 16.30-16.40 sec  2.78 MBytes   233 Mbits/sec  1108    1108:0:0:0:0:0:0:0
[  4] 16.40-16.50 sec  2.83 MBytes   237 Mbits/sec  1112    1112:0:0:0:0:0:0:0
[  4] 16.50-16.60 sec  3.04 MBytes   255 Mbits/sec  1214    1214:0:0:0:0:0:0:0
[  4] 16.60-16.70 sec  3.46 MBytes   290 Mbits/sec  1305    1305:0:0:0:0:0:0:0
[  4] 16.70-16.80 sec  3.52 MBytes   295 Mbits/sec  1302    1302:0:0:0:0:0:0:0
[  4] 16.80-16.90 sec  3.47 MBytes   291 Mbits/sec  1242    1242:0:0:0:0:0:0:0
[  4] 16.90-17.00 sec  3.48 MBytes   292 Mbits/sec  1296    1296:0:0:0:0:0:0:0
[  4] 17.00-17.10 sec  3.58 MBytes   300 Mbits/sec  1224    1222:2:0:0:0:0:0:0
[  4] 17.10-17.20 sec  4.73 MBytes   396 Mbits/sec  382    325:57:0:0:0:0:0:0
[  4] 17.20-17.30 sec  4.74 MBytes   398 Mbits/sec  378    326:52:0:0:0:0:0:0
[  4] 17.30-17.40 sec  4.76 MBytes   399 Mbits/sec  380    321:59:0:0:0:0:0:0
[  4] 17.40-17.50 sec  4.73 MBytes   397 Mbits/sec  386    338:48:0:0:0:0:0:0
[  4] 17.50-17.60 sec  4.79 MBytes   402 Mbits/sec  380    315:65:0:0:0:0:0:0
[  4] 17.60-17.70 sec  4.67 MBytes   392 Mbits/sec  381    328:53:0:0:0:0:0:0
[  4] 17.70-17.80 sec  4.10 MBytes   344 Mbits/sec  516    475:41:0:0:0:0:0:0
[  4] 17.80-17.90 sec  2.96 MBytes   249 Mbits/sec  1171    1171:0:0:0:0:0:0:0
[  4] 17.90-18.00 sec  4.25 MBytes   356 Mbits/sec  1403    1403:0:0:0:0:0:0:0
[  4] 18.00-18.10 sec  4.40 MBytes   369 Mbits/sec  1417    1417:0:0:0:0:0:0:0
[  4] 18.10-18.20 sec  4.39 MBytes   369 Mbits/sec  1418    1418:0:0:0:0:0:0:0
[  4] 18.20-18.30 sec  4.43 MBytes   372 Mbits/sec  1385    1381:4:0:0:0:0:0:0
[  4] 18.30-18.40 sec  5.27 MBytes   442 Mbits/sec  390    297:93:0:0:0:0:0:0
[  4] 18.40-18.50 sec  5.28 MBytes   443 Mbits/sec  389    296:93:0:0:0:0:0:0
[  4] 18.50-18.60 sec  5.30 MBytes   445 Mbits/sec  392    314:78:0:0:0:0:0:0
[  4] 18.60-18.70 sec  4.88 MBytes   409 Mbits/sec  817    765:52:0:0:0:0:0:0
[  4] 18.70-18.80 sec  4.44 MBytes   373 Mbits/sec  1445    1445:0:0:0:0:0:0:0
[  4] 18.80-18.90 sec  4.47 MBytes   375 Mbits/sec  1441    1441:0:0:0:0:0:0:0
[  4] 18.90-19.00 sec  4.51 MBytes   378 Mbits/sec  1461    1461:0:0:0:0:0:0:0
[  4] 19.00-19.10 sec  4.52 MBytes   379 Mbits/sec  1472    1472:0:0:0:0:0:0:0
[  4] 19.10-19.20 sec  4.52 MBytes   379 Mbits/sec  1436    1434:2:0:0:0:0:0:0
[  4] 19.20-19.30 sec  5.38 MBytes   451 Mbits/sec  389    291:98:0:0:0:0:0:0
