------------------------------------------------------------
Server listening on TCP port 8000 with pid 5305
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  4] local 192.168.0.12 port 8000 connected with 192.168.0.11 port 49153
[ ID] Interval        Transfer    Bandwidth       Reads   Dist(bin=16.0K)
[  4] 10.40-10.50 sec  7.00 MBytes   587 Mbits/sec  358    141:202:15:0:0:0:0:0
[  4] 10.50-10.60 sec  7.19 MBytes   603 Mbits/sec  353    120:215:18:0:0:0:0:0
[  4] 10.60-10.70 sec  7.18 MBytes   602 Mbits/sec  355    128:204:23:0:0:0:0:0
[  4] 10.70-10.80 sec  6.72 MBytes   564 Mbits/sec  341    138:179:24:0:0:0:0:0
[  4] 10.80-10.90 sec  7.03 MBytes   590 Mbits/sec  343    119:204:20:0:0:0:0:0
[  4] 10.90-11.00 sec  7.07 MBytes   593 Mbits/sec  360    138:208:14:0:0:0:0:0
[  4] 11.00-11.10 sec  6.99 MBytes   586 Mbits/sec  342    124:205:13:0:0:0:0:0
[  4] 11.10-11.20 sec  6.96 MBytes   584 Mbits/sec  337    109:212:16:0:0:0:0:0
[  4] 11.20-11.30 sec  7.01 MBytes   588 Mbits/sec  361    145:197:19:0:0:0:0:0
[  4] 11.30-11.40 sec  7.09 MBytes   595 Mbits/sec  356    134:196:26:0:0:0:0:0
[  4] 11.40-11.50 sec  7.04 MBytes   591 Mbits/sec  350    125:211:14:0:0:0:0:0
[  4] 11.50-11.60 sec  7.11 MBytes   597 Mbits/sec  359    133:207:19:0:0:0:0:0
[  4] 11.60-11.70 sec  6.98 MBytes   585 Mbits/sec  350    130:204:16:0:0:0:0:0
[  4] 11.70-11.80 sec  7.06 MBytes   592 Mbits/sec  350    126:205:19:0:0:0:0:0
[  4] 11.80-11.90 sec  7.06 MBytes   592 Mbits/sec  363    143:200:20:0:0:0:0:0
[  4] 11.90-12.00 sec  7.12 MBytes   597 Mbits/sec  348    122:205:21:0:0:0:0:0
[  4] 12.00-12.10 sec  7.10 MBytes   595 Mbits/sec  352    127:204:21:0:0:0:0:0
[  4] 12.10-12.20 sec  7.06 MBytes   592 Mbits/sec  353    132:203:18:0:0:0:0:0
[  4] 12.20-12.30 sec  7.02 MBytes   589 Mbits/sec  361    143:201:17:0:0:0:0:0
[  4] 12.30-12.40 sec  7.06 MBytes   592 Mbits/sec  356    134:201:21:0:0:0:0:0
[  4] 12.40-12.50 sec  7.10 MBytes   596 Mbits/sec  347    117:203:27:0:0:0:0:0
[  4] 12.50-12.60 sec  7.14 MBytes   599 Mbits/sec  349    120:211:18:0:0:0:0:0
[  4] 12.60-12.70 sec  7.13 MBytes   598 Mbits/sec  356    131:210:15:0:0:0:0:0
[  4] 12.70-12.80 sec  7.14 MBytes   599 Mbits/sec  346    118:205:23:0:0:0:0:0
[  4] 12.80-12.90 sec  6.38 MBytes   535 Mbits/sec  724    616:95:13:0:0:0:0:0
[  4] 12.90-13.00 sec  5.99 MBytes   503 Mbits/sec  1119    1119:0:0:0:0:0:0:0
[  4] 13.00-13.10 sec  6.48 MBytes   544 Mbits/sec  774    671:92:11:0:0:0:0:0
[  4] 13.10-13.20 sec  6.75 MBytes   566 Mbits/sec  522    352:157:13:0:0:0:0:0
[  4] 13.20-13.30 sec  6.95 MBytes   583 Mbits/sec  425    223:182:20:0:0:0:0:0
[  4] 13.30-13.40 sec  6.78 MBytes   569 Mbits/sec  488    309:171:8:0:0:0:0:0
[  4] 13.40-13.50 sec  6.98 MBytes   586 Mbits/sec  352    133:204:15:0:0:0:0:0
[  4] 13.50-13.60 sec  7.03 MBytes   590 Mbits/sec  345    121:206:18:0:0:0:0:0
[  4] 13.60-13.70 sec  6.80 MBytes   571 Mbits/sec  519    347:155:17:0:0:0:0:0
[  4] 13.70-13.80 sec  6.46 MBytes   542 Mbits/sec  787    689:93:5:0:0:0:0:0
[  4] 13.80-13.90 sec  7.05 MBytes   591 Mbits/sec  345    124:188:33:0:0:0:0:0
[  4] 13.90-14.00 sec  6.98 MBytes   585 Mbits/sec  348    129:192:27:0:0:0:0:0
[  4] 14.00-14.10 sec  7.09 MBytes   595 Mbits/sec  348    126:194:28:0:0:0:0:0
[  4] 14.10-14.20 sec  6.41 MBytes   538 Mbits/sec  733    628:97:8:0:0:0:0:0
[  4] 14.20-14.30 sec  5.90 MBytes   495 Mbits/sec  1096    1096:0:0:0:0:0:0:0
[  4] 14.30-14.40 sec  6.42 MBytes   539 Mbits/sec  788    694:87:7:0:0:0:0:0
[  4] 14.40-14.50 sec  6.65 MBytes   558 Mbits/sec  628    486:130:12:0:0:0:0:0
[  4] 14.50-14.60 sec  7.04 MBytes   590 Mbits/sec  355    135:205:15:0:0:0:0:0
[  4] 14.60-14.70 sec  7.00 MBytes   588 Mbits/sec  357    139:200:18:0:0:0:0:0
[  4] 14.70-14.80 sec  7.09 MBytes   594 Mbits/sec  349    125:206:18:0:0:0:0:0
[  4] 14.80-14.90 sec  6.99 MBytes   586 Mbits/sec  353    139:194:20:0:0:0:0:0
[  4] 14.90-15.00 sec  5.38 MBytes   451 Mbits/sec  276    109:150:17:0:0:0:0:0
[  4] 15.00-15.10 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 15.10-15.20 sec  19.1 KBytes  1.57 Mbits/sec  1    0:1:0:0:0:0:0:0
[  4] 15.20-15.30 sec   108 KBytes  8.85 Mbits/sec  5    1:3:1:0:0:0:0:0
[  4] 15.30-15.40 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 15.40-15.50 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 15.50-15.60 sec   142 KBytes  11.6 Mbits/sec  8    4:3:1:0:0:0:0:0
[  4] 15.60-15.70 sec  5.83 MBytes   489 Mbits/sec  276    89:174:13:0:0:0:0:0
[  4] 15.70-15.80 sec  6.61 MBytes   555 Mbits/sec  303    86:202:15:0:0:0:0:0
[  4] 15.80-15.90 sec  6.56 MBytes   550 Mbits/sec  314    104:194:16:0:0:0:0:0
[  4] 15.90-16.00 sec  6.75 MBytes   567 Mbits/sec  408    213:183:12:0:0:0:0:0
[  4] 16.00-16.10 sec  6.50 MBytes   545 Mbits/sec  790    691:89:10:0:0:0:0:0
[  4] 16.10-16.20 sec  6.87 MBytes   576 Mbits/sec  344    129:195:20:0:0:0:0:0
[  4] 16.20-16.30 sec  7.15 MBytes   600 Mbits/sec  349    124:206:19:0:0:0:0:0
[  4] 16.30-16.40 sec  7.15 MBytes   600 Mbits/sec  357    134:207:16:0:0:0:0:0
[  4] 16.40-16.50 sec  1.54 MBytes   129 Mbits/sec  77    28:45:4:0:0:0:0:0
[  4] 16.50-16.60 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 16.60-16.70 sec   145 KBytes  11.9 Mbits/sec  8    3:5:0:0:0:0:0:0
[  4] 16.70-16.80 sec  5.62 MBytes   471 Mbits/sec  411    266:132:13:0:0:0:0:0
[  4] 16.80-16.90 sec  5.97 MBytes   501 Mbits/sec  1112    1112:0:0:0:0:0:0:0
[  4] 16.90-17.00 sec  5.97 MBytes   501 Mbits/sec  1115    1115:0:0:0:0:0:0:0
[  4] 17.00-17.10 sec  6.39 MBytes   536 Mbits/sec  783    690:90:3:0:0:0:0:0
[  4] 17.10-17.20 sec  7.07 MBytes   593 Mbits/sec  359    141:201:17:0:0:0:0:0
[  4] 17.20-17.30 sec  7.06 MBytes   592 Mbits/sec  348    128:197:23:0:0:0:0:0
[  4] 17.30-17.40 sec  7.09 MBytes   595 Mbits/sec  361    139:202:20:0:0:0:0:0
[  4] 17.40-17.50 sec  7.12 MBytes   597 Mbits/sec  351    126:200:25:0:0:0:0:0
[  4] 17.50-17.60 sec   410 KBytes  33.6 Mbits/sec  20    7:13:0:0:0:0:0:0
[  4] 17.60-17.70 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 17.70-17.80 sec   418 KBytes  34.3 Mbits/sec  16    1:15:0:0:0:0:0:0
[  4] 17.80-17.90 sec  6.89 MBytes   578 Mbits/sec  336    114:198:24:0:0:0:0:0
[  4] 17.90-18.00 sec  6.86 MBytes   576 Mbits/sec  316    82:207:27:0:0:0:0:0
[  4] 18.00-18.10 sec  7.01 MBytes   588 Mbits/sec  329    96:211:22:0:0:0:0:0
[  4] 18.10-18.20 sec  6.98 MBytes   585 Mbits/sec  347    124:202:21:0:0:0:0:0
[  4] 18.20-18.30 sec  7.06 MBytes   592 Mbits/sec  344    114:214:16:0:0:0:0:0
[  4] 18.30-18.40 sec  6.95 MBytes   583 Mbits/sec  340    119:203:18:0:0:0:0:0
[  4] 18.40-18.50 sec  6.64 MBytes   557 Mbits/sec  628    488:133:7:0:0:0:0:0
[  4] 18.50-18.60 sec  7.04 MBytes   591 Mbits/sec  347    123:210:14:0:0:0:0:0
[  4] 18.60-18.70 sec  7.11 MBytes   597 Mbits/sec  355    136:200:19:0:0:0:0:0
[  4] 18.70-18.80 sec  6.38 MBytes   536 Mbits/sec  909    846:58:5:0:0:0:0:0
[  4] 18.80-18.90 sec  6.40 MBytes   537 Mbits/sec  802    710:86:6:0:0:0:0:0
[  4] 18.90-19.00 sec  7.03 MBytes   590 Mbits/sec  346    119:204:23:0:0:0:0:0
[  4] 19.00-19.10 sec  7.04 MBytes   590 Mbits/sec  342    112:204:26:0:0:0:0:0
[  4] 19.10-19.20 sec  7.03 MBytes   590 Mbits/sec  359    137:208:14:0:0:0:0:0
[  4] 19.20-19.30 sec  7.04 MBytes   590 Mbits/sec  358    140:207:11:0:0:0:0:0
[  4] 19.30-19.40 sec  6.85 MBytes   574 Mbits/sec  462    275:172:15:0:0:0:0:0
[  4] 19.40-19.50 sec  5.95 MBytes   499 Mbits/sec  1110    1110:0:0:0:0:0:0:0
[  4] 19.50-19.60 sec  5.98 MBytes   502 Mbits/sec  1111    1111:0:0:0:0:0:0:0
[  4] 19.60-19.70 sec  5.98 MBytes   502 Mbits/sec  1113    1113:0:0:0:0:0:0:0
[  4] 19.70-19.80 sec  6.00 MBytes   504 Mbits/sec  1119    1119:0:0:0:0:0:0:0
[  4] 19.80-19.90 sec  6.38 MBytes   535 Mbits/sec  816    729:83:4:0:0:0:0:0
[  4] 19.90-20.00 sec  7.02 MBytes   589 Mbits/sec  350    129:200:21:0:0:0:0:0
[  4] 20.00-20.10 sec  6.25 MBytes   524 Mbits/sec  810    727:73:10:0:0:0:0:0
[  4] 20.10-20.20 sec  5.97 MBytes   501 Mbits/sec  1107    1106:1:0:0:0:0:0:0
[  4] 20.20-20.30 sec  6.43 MBytes   539 Mbits/sec  830    747:76:7:0:0:0:0:0
[  4] 20.30-20.40 sec  7.01 MBytes   588 Mbits/sec  356    138:201:17:0:0:0:0:0
[  4] 20.40-20.50 sec  6.98 MBytes   585 Mbits/sec  339    116:203:20:0:0:0:0:0
[  4] 20.50-20.60 sec  7.04 MBytes   590 Mbits/sec  347    123:202:22:0:0:0:0:0
[  4] 20.60-20.70 sec  7.01 MBytes   588 Mbits/sec  339    115:197:27:0:0:0:0:0
[  4] 20.70-20.80 sec  6.35 MBytes   533 Mbits/sec  305    100:188:17:0:0:0:0:0
[  4] 20.80-20.90 sec  6.95 MBytes   583 Mbits/sec  330    105:209:16:0:0:0:0:0
[  4] 20.90-21.00 sec  7.03 MBytes   590 Mbits/sec  338    116:199:22:1:0:0:0:0
[  4] 21.00-21.10 sec  7.00 MBytes   587 Mbits/sec  336    110:212:13:1:0:0:0:0
[  4] 21.10-21.20 sec  6.93 MBytes   581 Mbits/sec  338    118:206:14:0:0:0:0:0
[  4] 21.20-21.30 sec  7.01 MBytes   588 Mbits/sec  346    129:201:16:0:0:0:0:0
[  4] 21.30-21.40 sec  7.01 MBytes   588 Mbits/sec  352    132:206:14:0:0:0:0:0
[  4] 21.40-21.50 sec  7.01 MBytes   588 Mbits/sec  352    135:195:22:0:0:0:0:0
[  4] 21.50-21.60 sec  6.99 MBytes   586 Mbits/sec  347    129:199:19:0:0:0:0:0
[  4] 21.60-21.70 sec  7.08 MBytes   594 Mbits/sec  329    97:216:16:0:0:0:0:0
[  4] 21.70-21.80 sec  7.04 MBytes   590 Mbits/sec  340    114:197:29:0:0:0:0:0
[  4] 21.80-21.90 sec  7.01 MBytes   588 Mbits/sec  336    111:187:38:0:0:0:0:0
[  4] 21.90-22.00 sec  6.98 MBytes   585 Mbits/sec  338    118:194:26:0:0:0:0:0
[  4] 22.00-22.10 sec  7.01 MBytes   588 Mbits/sec  355    137:205:13:0:0:0:0:0
[  4] 22.10-22.20 sec  6.97 MBytes   585 Mbits/sec  351    133:198:20:0:0:0:0:0
[  4] 22.20-22.30 sec  6.36 MBytes   534 Mbits/sec  822    737:78:7:0:0:0:0:0
[  4] 22.30-22.40 sec  6.02 MBytes   505 Mbits/sec  1120    1120:0:0:0:0:0:0:0
[  4] 22.40-22.50 sec  6.40 MBytes   536 Mbits/sec  854    775:74:5:0:0:0:0:0
[  4] 22.50-22.60 sec  6.65 MBytes   557 Mbits/sec  618    478:128:11:1:0:0:0:0
[  4] 22.60-22.70 sec  5.98 MBytes   501 Mbits/sec  1116    1116:0:0:0:0:0:0:0
[  4] 22.70-22.80 sec  6.40 MBytes   537 Mbits/sec  852    774:73:5:0:0:0:0:0
[  4] 22.80-22.90 sec  6.41 MBytes   538 Mbits/sec  815    729:78:8:0:0:0:0:0
[  4] 22.90-23.00 sec  7.00 MBytes   587 Mbits/sec  352    130:207:15:0:0:0:0:0
[  4] 23.00-23.10 sec  7.01 MBytes   588 Mbits/sec  345    125:205:15:0:0:0:0:0
[  4] 23.10-23.20 sec  7.03 MBytes   590 Mbits/sec  345    129:200:16:0:0:0:0:0
[  4] 23.20-23.30 sec  6.98 MBytes   586 Mbits/sec  340    117:208:15:0:0:0:0:0
[  4] 23.30-23.40 sec  2.91 MBytes   244 Mbits/sec  145    54:84:7:0:0:0:0:0
[  4] 23.40-23.50 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 23.50-23.60 sec   127 KBytes  10.4 Mbits/sec  7    4:2:1:0:0:0:0:0
[  4] 23.60-23.70 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 23.70-23.80 sec  12.3 KBytes  1.01 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 23.80-23.90 sec  4.32 MBytes   363 Mbits/sec  804    804:0:0:0:0:0:0:0
[  4] 23.90-24.00 sec  6.03 MBytes   506 Mbits/sec  816    744:65:7:0:0:0:0:0
[  4] 24.00-24.10 sec  5.70 MBytes   478 Mbits/sec  1004    990:12:2:0:0:0:0:0
[  4] 24.10-24.20 sec  5.90 MBytes   495 Mbits/sec  1102    1102:0:0:0:0:0:0:0
[  4] 24.20-24.30 sec  6.32 MBytes   530 Mbits/sec  909    847:58:4:0:0:0:0:0
[  4] 24.30-24.40 sec  5.97 MBytes   501 Mbits/sec  1087    1081:6:0:0:0:0:0:0
[  4] 24.40-24.50 sec  6.40 MBytes   537 Mbits/sec  858    781:70:7:0:0:0:0:0
[  4] 24.50-24.60 sec  6.78 MBytes   569 Mbits/sec  581    426:146:9:0:0:0:0:0
[  4] 24.60-24.70 sec  1.25 MBytes   105 Mbits/sec  233    233:0:0:0:0:0:0:0
[  4] 24.70-24.80 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 24.80-24.90 sec   159 KBytes  13.0 Mbits/sec  8    4:3:1:0:0:0:0:0
[  4] 24.90-25.00 sec  5.71 MBytes   479 Mbits/sec  278    96:170:12:0:0:0:0:0
[  4] 25.00-25.10 sec  6.32 MBytes   530 Mbits/sec  511    356:142:13:0:0:0:0:0
[  4] 25.10-25.20 sec  5.81 MBytes   487 Mbits/sec  1080    1080:0:0:0:0:0:0:0
[  4] 25.20-25.30 sec  6.22 MBytes   522 Mbits/sec  855    784:69:2:0:0:0:0:0
[  4] 25.30-25.40 sec  6.73 MBytes   564 Mbits/sec  527    361:153:13:0:0:0:0:0
[  4] 25.40-25.50 sec  6.16 MBytes   516 Mbits/sec  849    781:64:4:0:0:0:0:0
[  4] 25.50-25.60 sec  7.01 MBytes   588 Mbits/sec  340    114:200:26:0:0:0:0:0
[  4] 25.60-25.70 sec  7.09 MBytes   595 Mbits/sec  337    108:198:31:0:0:0:0:0
[  4] 25.70-25.80 sec  1.43 MBytes   120 Mbits/sec  70    26:40:4:0:0:0:0:0
