------------------------------------------------------------
Server listening on TCP port 8000 with pid 5061
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  4] local 192.168.0.12 port 8000 connected with 192.168.0.11 port 49153
[ ID] Interval        Transfer    Bandwidth       Reads   Dist(bin=16.0K)
[  4] 5.70-5.80 sec  6.08 MBytes   510 Mbits/sec  297    103:173:21:0:0:0:0:0
[  4] 5.80-5.90 sec   127 KBytes  10.4 Mbits/sec  10    8:1:1:0:0:0:0:0
[  4] 5.90-6.00 sec  10.9 KBytes   896 Kbits/sec  1    1:0:0:0:0:0:0:0
[  4] 6.00-6.10 sec  6.38 MBytes   535 Mbits/sec  310    110:177:23:0:0:0:0:0
[  4] 6.10-6.20 sec  7.35 MBytes   616 Mbits/sec  364    135:216:13:0:0:0:0:0
[  4] 6.20-6.30 sec  7.38 MBytes   619 Mbits/sec  352    111:213:28:0:0:0:0:0
[  4] 6.30-6.40 sec  7.32 MBytes   614 Mbits/sec  355    123:209:23:0:0:0:0:0
[  4] 6.40-6.50 sec  7.35 MBytes   616 Mbits/sec  373    155:200:18:0:0:0:0:0
[  4] 6.50-6.60 sec  7.42 MBytes   622 Mbits/sec  342    101:220:21:0:0:0:0:0
[  4] 6.60-6.70 sec  7.45 MBytes   625 Mbits/sec  345    108:212:25:0:0:0:0:0
[  4] 6.70-6.80 sec  7.35 MBytes   617 Mbits/sec  342    107:214:21:0:0:0:0:0
[  4] 6.80-6.90 sec  4.19 MBytes   351 Mbits/sec  209    83:113:13:0:0:0:0:0
[  4] 6.90-7.00 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 7.00-7.10 sec  3.13 MBytes   262 Mbits/sec  153    53:90:10:0:0:0:0:0
[  4] 7.10-7.20 sec  7.30 MBytes   612 Mbits/sec  357    130:211:16:0:0:0:0:0
[  4] 7.20-7.30 sec  7.36 MBytes   618 Mbits/sec  334    96:219:19:0:0:0:0:0
[  4] 7.30-7.40 sec  7.41 MBytes   621 Mbits/sec  334    87:219:28:0:0:0:0:0
[  4] 7.40-7.50 sec  7.38 MBytes   619 Mbits/sec  326    86:209:31:0:0:0:0:0
[  4] 7.50-7.60 sec  7.37 MBytes   619 Mbits/sec  337    91:227:19:0:0:0:0:0
[  4] 7.60-7.70 sec  7.38 MBytes   619 Mbits/sec  354    122:212:20:0:0:0:0:0
[  4] 7.70-7.80 sec  7.40 MBytes   621 Mbits/sec  361    127:214:20:0:0:0:0:0
[  4] 7.80-7.90 sec  7.18 MBytes   602 Mbits/sec  353    132:201:20:0:0:0:0:0
[  4] 7.90-8.00 sec  7.38 MBytes   619 Mbits/sec  350    116:219:15:0:0:0:0:0
[  4] 8.00-8.10 sec  7.37 MBytes   618 Mbits/sec  347    109:220:18:0:0:0:0:0
[  4] 8.10-8.20 sec  7.26 MBytes   609 Mbits/sec  350    117:211:22:0:0:0:0:0
[  4] 8.20-8.30 sec  7.35 MBytes   617 Mbits/sec  349    114:216:19:0:0:0:0:0
[  4] 8.30-8.40 sec  7.32 MBytes   614 Mbits/sec  356    128:206:22:0:0:0:0:0
[  4] 8.40-8.50 sec  7.32 MBytes   614 Mbits/sec  353    121:211:21:0:0:0:0:0
[  4] 8.50-8.60 sec  5.92 MBytes   497 Mbits/sec  268    74:179:15:0:0:0:0:0
[  4] 8.60-8.70 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 8.70-8.80 sec   149 KBytes  12.2 Mbits/sec  7    3:4:0:0:0:0:0:0
[  4] 8.80-8.90 sec  6.94 MBytes   582 Mbits/sec  335    115:208:12:0:0:0:0:0
[  4] 8.90-9.00 sec  1.85 MBytes   155 Mbits/sec  81    20:60:1:0:0:0:0:0
[  4] 9.00-9.10 sec  2.24 MBytes   188 Mbits/sec  110    39:58:13:0:0:0:0:0
[  4] 9.10-9.20 sec  7.22 MBytes   606 Mbits/sec  349    118:210:21:0:0:0:0:0
