[  3] 23.80-23.90 sec  9.22 MBytes   773 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 69015 pps
[  3] 23.90-24.00 sec  9.18 MBytes   770 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 68766 pps
[  3] 24.00-24.10 sec  9.27 MBytes   778 Mbits/sec   0.009 ms    0/    0 (-nan%) -/-/-/- ms 69420 pps
[  3] 24.50-24.60 sec  6.23 MBytes   523 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 46713 pps
[  3] 24.60-24.70 sec  8.11 MBytes   680 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 60775 pps
[  3] 24.70-24.80 sec  9.24 MBytes   775 Mbits/sec   0.018 ms    0/    0 (-nan%) -/-/-/- ms 69239 pps
[  3] 24.80-24.90 sec  9.20 MBytes   772 Mbits/sec   0.013 ms    0/    0 (-nan%) -/-/-/- ms 68931 pps
[  3] 24.90-25.00 sec  9.19 MBytes   771 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 68798 pps
[  3] 25.00-25.10 sec  9.05 MBytes   760 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67765 pps
[  3] 25.10-25.20 sec  9.02 MBytes   757 Mbits/sec   0.018 ms    0/    0 (-nan%) -/-/-/- ms 67673 pps
[  3] 25.20-25.30 sec  8.88 MBytes   745 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 66398 pps
[  3] 25.30-25.40 sec  9.13 MBytes   766 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 68388 pps
[  3] 25.40-25.50 sec  9.22 MBytes   773 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 69060 pps
[  3] 25.50-25.60 sec  8.99 MBytes   754 Mbits/sec   0.018 ms    0/    0 (-nan%) -/-/-/- ms 67296 pps
[  3] 25.60-25.70 sec  9.21 MBytes   773 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 68963 pps
[  3] 25.70-25.80 sec  9.20 MBytes   772 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 68881 pps
[  3] 25.80-25.90 sec  9.21 MBytes   772 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 68947 pps
[  3] 25.90-26.00 sec  8.78 MBytes   736 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 65728 pps
[  3] 26.00-26.10 sec  8.77 MBytes   735 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 65660 pps
[  3] 26.10-26.20 sec  8.74 MBytes   733 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 65541 pps
[  3] 26.20-26.30 sec  8.77 MBytes   736 Mbits/sec   0.009 ms    0/    0 (-nan%) -/-/-/- ms 65698 pps
[  3] 26.30-26.40 sec  8.74 MBytes   733 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 65431 pps
[  3] 26.40-26.50 sec  8.76 MBytes   735 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 65560 pps
[  3] 26.50-26.60 sec  8.73 MBytes   732 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 65443 pps
[  3] 26.60-26.70 sec  8.78 MBytes   736 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 65720 pps
[  3] 26.70-26.80 sec  8.30 MBytes   696 Mbits/sec   0.017 ms    0/    0 (-nan%) -/-/-/- ms 62195 pps
[  3] 26.80-26.90 sec  8.71 MBytes   730 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 65209 pps
[  3] 26.90-27.00 sec  8.78 MBytes   736 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 65737 pps
[  3] 27.00-27.10 sec  8.79 MBytes   738 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 65864 pps
[  3] 27.10-27.20 sec  8.81 MBytes   739 Mbits/sec   0.019 ms    0/    0 (-nan%) -/-/-/- ms 65947 pps
[  3] 27.20-27.30 sec  8.80 MBytes   738 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 65905 pps
[  3] 27.30-27.40 sec  8.81 MBytes   739 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 65855 pps
[  3] 27.40-27.50 sec  8.82 MBytes   740 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 66078 pps
[  3] 27.50-27.60 sec  8.79 MBytes   738 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 65809 pps
[  3] 27.60-27.70 sec  8.80 MBytes   738 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 65892 pps
[  3] 27.70-27.80 sec  8.78 MBytes   737 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 65834 pps
[  3] 27.80-27.90 sec  8.75 MBytes   734 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 65531 pps
[  3] 27.90-28.00 sec  8.32 MBytes   698 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 62368 pps
[  3] 28.00-28.10 sec  8.53 MBytes   716 Mbits/sec   0.013 ms    0/    0 (-nan%) -/-/-/- ms 63937 pps
[  3] 28.10-28.20 sec  8.82 MBytes   740 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 65931 pps
[  3] 28.20-28.30 sec  8.83 MBytes   741 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 66133 pps
[  3] 28.30-28.40 sec  7.98 MBytes   669 Mbits/sec   0.018 ms    0/    0 (-nan%) -/-/-/- ms 65928 pps
[  3] 29.70-29.80 sec  6.09 MBytes   510 Mbits/sec   0.027 ms    0/    0 (-nan%) -/-/-/- ms 45554 pps
[  3] 29.80-29.90 sec  7.81 MBytes   655 Mbits/sec   0.017 ms    0/    0 (-nan%) -/-/-/- ms 58544 pps
[  3] 29.90-30.00 sec  9.01 MBytes   756 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67385 pps
[  3] 30.00-30.10 sec  9.24 MBytes   775 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 69219 pps
[  3] 30.10-30.20 sec  9.20 MBytes   772 Mbits/sec   0.012 ms    0/    0 (-nan%) -/-/-/- ms 68968 pps
[  3] 30.20-30.30 sec  9.19 MBytes   771 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 68651 pps
[  3] 30.30-30.40 sec  9.18 MBytes   770 Mbits/sec   0.013 ms    0/    0 (-nan%) -/-/-/- ms 68879 pps
[  3] 30.40-30.50 sec  7.35 MBytes   616 Mbits/sec   0.010 ms    0/    0 (-nan%) -/-/-/- ms 68870 pps
[  3] 30.80-30.90 sec  6.44 MBytes   540 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 48165 pps
[  3] 30.90-31.00 sec  7.85 MBytes   659 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 58866 pps
[  3] 31.00-31.10 sec  9.19 MBytes   771 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 68709 pps
[  3] 31.10-31.20 sec  9.27 MBytes   777 Mbits/sec   0.016 ms    0/    0 (-nan%) -/-/-/- ms 69539 pps
[  3] 31.20-31.30 sec  9.26 MBytes   776 Mbits/sec   0.019 ms    0/    0 (-nan%) -/-/-/- ms 69250 pps
[  3] 31.30-31.40 sec  9.21 MBytes   773 Mbits/sec   0.010 ms    0/    0 (-nan%) -/-/-/- ms 69059 pps
[  3] 31.40-31.50 sec  9.07 MBytes   761 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67902 pps
[  3] 31.50-31.60 sec  9.06 MBytes   760 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67901 pps
[  3] 31.90-32.00 sec  6.69 MBytes   562 Mbits/sec   0.016 ms    0/    0 (-nan%) -/-/-/- ms 50178 pps
[  3] 32.00-32.10 sec  8.37 MBytes   702 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 62692 pps
[  3] 32.10-32.20 sec  9.05 MBytes   759 Mbits/sec   0.015 ms    0/    0 (-nan%) -/-/-/- ms 67800 pps
[  3] 32.20-32.30 sec  9.07 MBytes   761 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67852 pps
[  3] 32.30-32.40 sec  8.98 MBytes   753 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67213 pps
[  3] 32.40-32.50 sec  9.07 MBytes   760 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67975 pps
[  3] 32.50-32.60 sec  9.09 MBytes   762 Mbits/sec   0.010 ms    0/    0 (-nan%) -/-/-/- ms 68139 pps
[  3] 32.60-32.70 sec  9.06 MBytes   760 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67812 pps
[  3] 32.70-32.80 sec  9.03 MBytes   757 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67650 pps
[  3] 32.80-32.90 sec  9.10 MBytes   763 Mbits/sec   0.019 ms    0/    0 (-nan%) -/-/-/- ms 68141 pps
[  3] 32.90-33.00 sec  9.24 MBytes   775 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 69136 pps
[  3] 33.00-33.10 sec  8.98 MBytes   753 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67325 pps
[  3] 33.10-33.20 sec  9.07 MBytes   761 Mbits/sec   0.019 ms    0/    0 (-nan%) -/-/-/- ms 68005 pps
[  3] 33.20-33.30 sec  8.89 MBytes   746 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 66502 pps
[  3] 33.30-33.40 sec  8.57 MBytes   719 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 64240 pps
[  3] 33.40-33.50 sec  8.56 MBytes   718 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 64025 pps
[  3] 33.50-33.60 sec  8.53 MBytes   716 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63999 pps
[  3] 33.60-33.70 sec  8.58 MBytes   720 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 64232 pps
[  3] 33.70-33.80 sec  8.57 MBytes   719 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64209 pps
[  3] 33.80-33.90 sec  8.49 MBytes   712 Mbits/sec   0.012 ms    0/    0 (-nan%) -/-/-/- ms 63651 pps
[  3] 33.90-34.00 sec  8.46 MBytes   710 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63250 pps
[  3] 34.00-34.10 sec  8.51 MBytes   714 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63846 pps
[  3] 34.10-34.20 sec  8.65 MBytes   726 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64848 pps
[  3] 34.20-34.30 sec  8.58 MBytes   720 Mbits/sec   0.012 ms    0/    0 (-nan%) -/-/-/- ms 64278 pps
[  3] 34.30-34.40 sec  8.58 MBytes   719 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64157 pps
[  3] 34.40-34.50 sec  8.57 MBytes   719 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64175 pps
[  3] 34.50-34.60 sec  8.42 MBytes   706 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63075 pps
[  3] 34.60-34.70 sec  8.59 MBytes   721 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64306 pps
[  3] 34.70-34.80 sec  8.56 MBytes   718 Mbits/sec   0.025 ms    0/    0 (-nan%) -/-/-/- ms 64063 pps
[  3] 34.80-34.90 sec  8.53 MBytes   715 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 63954 pps
[  3] 34.90-35.00 sec  8.50 MBytes   713 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63702 pps
[  3] 35.00-35.10 sec  8.53 MBytes   715 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 63854 pps
[  3] 35.10-35.20 sec  8.54 MBytes   716 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63913 pps
[  3] 35.20-35.30 sec  8.33 MBytes   699 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 62349 pps
[  3] 35.30-35.40 sec  8.66 MBytes   726 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 64858 pps
[  3] 35.40-35.50 sec  8.79 MBytes   737 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 65885 pps
[  3] 35.50-35.60 sec  8.81 MBytes   739 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 65921 pps
[  3] 35.60-35.70 sec  8.55 MBytes   717 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63999 pps
[  3] 35.70-35.80 sec  8.55 MBytes   718 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 64178 pps
[  3] 35.80-35.90 sec  8.49 MBytes   712 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63528 pps
[  3] 35.90-36.00 sec  8.58 MBytes   720 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 64223 pps
[  3] 36.00-36.10 sec  8.56 MBytes   718 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64212 pps
[  3] 36.10-36.20 sec  8.57 MBytes   719 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 64074 pps
[  3] 36.20-36.30 sec  8.55 MBytes   717 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 64141 pps
[  3] 36.60-36.70 sec  4.45 MBytes   374 Mbits/sec   0.027 ms    0/    0 (-nan%) -/-/-/- ms 41313 pps
[  3] 36.70-36.80 sec  7.15 MBytes   600 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 53459 pps
[  3] 36.80-36.90 sec  8.86 MBytes   743 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 66416 pps
[  3] 37.20-37.30 sec  6.00 MBytes   503 Mbits/sec   0.025 ms    0/    0 (-nan%) -/-/-/- ms 44934 pps
[  3] 37.30-37.40 sec  7.98 MBytes   669 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 59791 pps
[  3] 37.40-37.50 sec  8.96 MBytes   752 Mbits/sec   0.014 ms    0/    0 (-nan%) -/-/-/- ms 67140 pps
[  3] 37.50-37.60 sec  9.05 MBytes   759 Mbits/sec   0.010 ms    0/    0 (-nan%) -/-/-/- ms 67800 pps
[  3] 37.60-37.70 sec  9.22 MBytes   774 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 68936 pps
[  3] 37.70-37.80 sec  9.28 MBytes   778 Mbits/sec   0.015 ms    0/    0 (-nan%) -/-/-/- ms 69627 pps
[  3] 37.80-37.90 sec  9.17 MBytes   769 Mbits/sec   0.015 ms    0/    0 (-nan%) -/-/-/- ms 68670 pps
[  3] 37.90-38.00 sec  9.06 MBytes   760 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67724 pps
[  3] 38.00-38.10 sec  2.26 MBytes   189 Mbits/sec   0.016 ms    0/    0 (-nan%) -/-/-/- ms 68342 pps
[  3] 38.30-38.40 sec  5.32 MBytes   447 Mbits/sec   0.028 ms    0/    0 (-nan%) -/-/-/- ms 10631 pps
[  3] 38.40-38.50 sec  7.55 MBytes   633 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 56460 pps
[  3] 38.50-38.60 sec  8.71 MBytes   731 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 65356 pps
[  3] 38.60-38.70 sec  9.05 MBytes   759 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67787 pps
[  3] 38.70-38.80 sec  9.04 MBytes   758 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67613 pps
[  3] 38.80-38.90 sec  8.93 MBytes   749 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 66821 pps
[  3] 38.90-39.00 sec  9.05 MBytes   759 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67775 pps
[  3] 39.00-39.10 sec  9.04 MBytes   759 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67770 pps
[  3] 39.10-39.20 sec  4.84 MBytes   406 Mbits/sec   0.017 ms    0/    0 (-nan%) -/-/-/- ms 67414 pps
[  3] 39.50-39.60 sec  6.68 MBytes   560 Mbits/sec   0.025 ms    0/    0 (-nan%) -/-/-/- ms 49941 pps
[  3] 39.60-39.70 sec  8.67 MBytes   728 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 65045 pps
[  3] 39.70-39.80 sec  9.08 MBytes   762 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 67938 pps
[  3] 39.80-39.90 sec  9.08 MBytes   761 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 67962 pps
[  3] 39.90-40.00 sec  9.03 MBytes   757 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67705 pps
[  3] 40.00-40.10 sec  9.03 MBytes   757 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67688 pps
[  3] 40.10-40.20 sec  9.06 MBytes   760 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 67753 pps
[  3] 40.20-40.30 sec  8.99 MBytes   754 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67307 pps
[  3] 40.30-40.40 sec  9.00 MBytes   755 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67509 pps
[  3] 40.40-40.50 sec  9.01 MBytes   756 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67523 pps
[  3] 40.50-40.60 sec  9.03 MBytes   757 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 67485 pps
[  3] 40.60-40.70 sec  9.20 MBytes   771 Mbits/sec   0.019 ms    0/    0 (-nan%) -/-/-/- ms 69027 pps
[  3] 40.70-40.80 sec  9.25 MBytes   776 Mbits/sec   0.019 ms    0/    0 (-nan%) -/-/-/- ms 69217 pps
[  3] 40.80-40.90 sec  9.11 MBytes   764 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 68236 pps
[  3] 40.90-41.00 sec  8.95 MBytes   751 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67070 pps
[  3] 41.00-41.10 sec  9.07 MBytes   761 Mbits/sec   0.010 ms    0/    0 (-nan%) -/-/-/- ms 67986 pps
[  3] 41.10-41.20 sec  9.06 MBytes   760 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67690 pps
[  3] 41.20-41.30 sec  8.78 MBytes   737 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 65805 pps
[  3] 41.30-41.40 sec  8.59 MBytes   720 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64333 pps
[  3] 41.40-41.50 sec  8.48 MBytes   712 Mbits/sec   0.015 ms    0/    0 (-nan%) -/-/-/- ms 63625 pps
[  3] 41.50-41.60 sec  8.49 MBytes   712 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63512 pps
[  3] 41.60-41.70 sec  8.52 MBytes   715 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63754 pps
[  3] 41.70-41.80 sec  8.50 MBytes   713 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 63770 pps
[  3] 41.80-41.90 sec  8.51 MBytes   714 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63709 pps
[  3] 41.90-42.00 sec  8.51 MBytes   714 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63704 pps
[  3] 42.00-42.10 sec  8.46 MBytes   710 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63392 pps
[  3] 42.10-42.20 sec  8.48 MBytes   712 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63487 pps
[  3] 42.20-42.30 sec  8.52 MBytes   715 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63891 pps
[  3] 42.30-42.40 sec  8.54 MBytes   717 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 63880 pps
[  3] 42.40-42.50 sec  8.51 MBytes   714 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63826 pps
[  3] 42.50-42.60 sec  8.51 MBytes   714 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63747 pps
[  3] 42.60-42.70 sec  8.55 MBytes   717 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63926 pps
[  3] 42.70-42.80 sec  8.50 MBytes   713 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63760 pps
[  3] 42.80-42.90 sec  8.35 MBytes   700 Mbits/sec   0.015 ms    0/    0 (-nan%) -/-/-/- ms 62523 pps
[  3] 42.90-43.00 sec  8.47 MBytes   711 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63424 pps
[  3] 43.00-43.10 sec  8.51 MBytes   714 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63672 pps
[  3] 43.10-43.20 sec  8.50 MBytes   713 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63581 pps
[  3] 43.20-43.30 sec  8.50 MBytes   713 Mbits/sec   0.010 ms    0/    0 (-nan%) -/-/-/- ms 63790 pps
[  3] 43.30-43.40 sec  8.52 MBytes   714 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 63735 pps
[  3] 43.40-43.50 sec  8.51 MBytes   714 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 63789 pps
[  3] 43.50-43.60 sec  8.53 MBytes   715 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63798 pps
[  3] 44.50-44.60 sec  5.96 MBytes   500 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 44664 pps
[  3] 44.60-44.70 sec  7.72 MBytes   647 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 57713 pps
[  3] 44.70-44.80 sec  9.04 MBytes   758 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67841 pps
[  3] 44.80-44.90 sec  8.95 MBytes   751 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 66988 pps
[  3] 44.90-45.00 sec  9.10 MBytes   763 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 68064 pps
[  3] 45.30-45.40 sec  5.65 MBytes   474 Mbits/sec   0.027 ms    0/    0 (-nan%) -/-/-/- ms 42336 pps
[  3] 45.40-45.50 sec  7.89 MBytes   662 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 59068 pps
[  3] 45.50-45.60 sec  9.00 MBytes   755 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67431 pps
[  3] 45.60-45.70 sec  9.07 MBytes   761 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67909 pps
[  3] 45.70-45.80 sec  9.13 MBytes   766 Mbits/sec   0.009 ms    0/    0 (-nan%) -/-/-/- ms 68477 pps
[  3] 45.80-45.90 sec  8.96 MBytes   751 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 67037 pps
[  3] 45.90-46.00 sec  9.04 MBytes   758 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 67747 pps
[  3] 46.00-46.10 sec  9.05 MBytes   759 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 67696 pps
[  3] 46.10-46.20 sec  3.39 MBytes   284 Mbits/sec   0.013 ms    0/    0 (-nan%) -/-/-/- ms 68018 pps
[  3] 46.50-46.60 sec  7.61 MBytes   638 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 56966 pps
[  3] 46.60-46.70 sec  9.05 MBytes   759 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67817 pps
[  3] 46.70-46.80 sec  9.18 MBytes   770 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 68766 pps
[  3] 46.80-46.90 sec  9.05 MBytes   760 Mbits/sec   0.019 ms    0/    0 (-nan%) -/-/-/- ms 67821 pps
[  3] 46.90-47.00 sec  9.02 MBytes   757 Mbits/sec   0.019 ms    0/    0 (-nan%) -/-/-/- ms 67607 pps
[  3] 47.00-47.10 sec  9.01 MBytes   756 Mbits/sec   0.010 ms    0/    0 (-nan%) -/-/-/- ms 67549 pps
[  3] 47.10-47.20 sec  9.04 MBytes   759 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67665 pps
[  3] 47.20-47.30 sec  9.10 MBytes   763 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 68101 pps
[  3] 47.30-47.40 sec  9.04 MBytes   758 Mbits/sec   0.019 ms    0/    0 (-nan%) -/-/-/- ms 67706 pps
[  3] 47.40-47.50 sec  9.04 MBytes   759 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67706 pps
[  3] 47.50-47.60 sec  9.19 MBytes   771 Mbits/sec   0.010 ms    0/    0 (-nan%) -/-/-/- ms 68932 pps
[  3] 47.60-47.70 sec  9.19 MBytes   771 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 68699 pps
[  3] 47.70-47.80 sec  9.27 MBytes   778 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 69445 pps
[  3] 47.80-47.90 sec  9.08 MBytes   761 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 67975 pps
[  3] 47.90-48.00 sec  9.20 MBytes   772 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 68925 pps
[  3] 48.00-48.10 sec  9.21 MBytes   773 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 69125 pps
[  3] 48.10-48.20 sec  9.19 MBytes   771 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 68767 pps
[  3] 48.20-48.30 sec  9.29 MBytes   779 Mbits/sec   0.019 ms    0/    0 (-nan%) -/-/-/- ms 69551 pps
[  3] 48.30-48.40 sec  9.29 MBytes   780 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 69599 pps
[  3] 48.40-48.50 sec  9.30 MBytes   780 Mbits/sec   0.011 ms    0/    0 (-nan%) -/-/-/- ms 69775 pps
[  3] 48.50-48.60 sec  9.08 MBytes   761 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 67961 pps
[  3] 48.60-48.70 sec  8.72 MBytes   731 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 65228 pps
[  3] 48.70-48.80 sec  8.49 MBytes   712 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 63529 pps
[  3] 48.80-48.90 sec  8.46 MBytes   710 Mbits/sec   0.025 ms    0/    0 (-nan%) -/-/-/- ms 63477 pps
